,acousticness,danceability,energy,instrumentalness,popularity,speechiness
26329,0.831,0.67,0.181,0.0257,22,0.0486
26330,0.928,0.391,0.2289999999999999,4.46e-06,31,0.039
26331,0.993,0.506,0.0534,0.943,22,0.0514
26332,0.706,0.5479999999999999,0.392,0.0,20,0.0416
26333,0.98,0.377,0.185,0.92,23,0.0334
26334,0.985,0.435,0.21,0.352,17,0.0471
26335,0.96,0.332,0.124,0.0171,23,0.0377
26336,0.953,0.539,0.196,0.00288,18,0.0328
26337,0.89,0.23,0.315,0.4379999999999999,21,0.0323
26338,0.574,0.601,0.435,0.0,19,0.42
26339,0.772,0.6990000000000001,0.145,0.00274,33,0.0829
26340,0.965,0.7509999999999999,0.371,8.599999999999999e-06,23,0.111
26341,0.935,0.4479999999999999,0.281,0.000675,24,0.0401
26342,0.944,0.7490000000000001,0.154,5.01e-06,19,0.0421
26343,0.951,0.316,0.149,0.055,22,0.0333
26344,0.8340000000000001,0.581,0.238,0.0132,19,0.067
26345,0.945,0.313,0.2769999999999999,5.01e-06,24,0.0278
26346,0.818,0.532,0.4029999999999999,0.000169,20,0.0283
26347,0.96,0.473,0.111,3.03e-05,20,0.0511
26348,0.8809999999999999,0.574,0.0729,0.0402,21,0.0542
26349,0.915,0.542,0.603,0.392,22,0.0455
26350,0.85,0.384,0.262,0.0,28,0.0336
26351,0.914,0.268,0.312,3.68e-05,18,0.0304
26352,0.911,0.609,0.281,0.0885,22,0.0334
26353,0.98,0.5920000000000001,0.0956,0.879,20,0.0464
26354,0.961,0.351,0.0742,0.00157,22,0.0301
26355,0.986,0.547,0.0802,0.39,20,0.0428
26356,0.983,0.5529999999999999,0.0745,0.915,20,0.0497
26357,0.77,0.612,0.604,0.695,19,0.0364
26358,0.992,0.605,0.179,0.0,20,0.0329
26359,0.875,0.705,0.293,0.0208,17,0.0879
26360,0.792,0.368,0.495,0.0,14,0.069
26361,0.995,0.445,0.0855,0.96,20,0.0733
26362,0.986,0.439,0.111,0.00303,16,0.0461
26363,0.97,0.471,0.015,0.0,17,0.0292
26364,0.691,0.754,0.54,7.509999999999998e-05,18,0.0266
26365,0.0992,0.615,0.932,0.86,20,0.0402
26366,0.762,0.506,0.4370000000000001,0.906,22,0.0313
26367,0.96,0.405,0.0696,0.1669999999999999,22,0.0352
26368,0.767,0.608,0.231,0.0,20,0.0399
26369,0.858,0.613,0.107,9.93e-06,18,0.0409999999999999
26370,0.969,0.506,0.166,0.904,19,0.0389
26371,0.98,0.3339999999999999,0.303,0.0,19,0.0298
26372,0.985,0.625,0.147,0.557,16,0.0449
26373,0.982,0.59,0.364,1.07e-05,19,0.0462
26374,0.89,0.7759999999999999,0.315,4.94e-05,15,0.0513
26375,0.721,0.402,0.423,0.0,14,0.0494
26376,0.913,0.585,0.325,0.0,25,0.0419
26377,0.99,0.525,0.0708,0.00201,16,0.0461
26378,0.8690000000000001,0.598,0.361,3.41e-05,19,0.032
26379,0.89,0.637,0.103,0.0,15,0.917
26380,0.293,0.752,0.391,0.0045299999999999,15,0.0352
26381,0.905,0.607,0.1159999999999999,0.0,16,0.0825
26382,0.8809999999999999,0.7440000000000001,0.537,0.0963,15,0.0511
26383,0.821,0.457,0.214,0.000615,19,0.0324
26384,0.2319999999999999,0.613,0.8859999999999999,0.0,24,0.307
26385,0.7759999999999999,0.584,0.365,0.0,16,0.0345
26386,0.966,0.308,0.296,0.0,18,0.0313
26387,0.838,0.63,0.247,0.0,14,0.27
26388,0.994,0.365,0.3,0.905,17,0.0363
26389,0.848,0.627,0.355,0.0,16,0.0525
26390,0.991,0.5710000000000001,0.0579999999999999,0.933,18,0.0538
26391,0.883,0.409,0.2269999999999999,0.0,17,0.0328
26392,0.732,0.535,0.516,0.0865,20,0.0523
26393,0.975,0.6809999999999999,0.509,1.06e-06,16,0.0846
26394,0.928,0.317,0.309,0.0,16,0.0328
26395,0.898,0.4429999999999999,0.122,0.145,20,0.0376
26396,0.778,0.687,0.33,0.0,12,0.0509
26397,0.754,0.56,0.217,0.0123,20,0.0456
26398,0.969,0.6459999999999999,0.139,0.136,20,0.053
26399,0.985,0.496,0.0732,0.0,15,0.0521
26400,0.908,0.561,0.242,4.320000000000001e-05,19,0.046
26401,0.748,0.313,0.0666,0.0,21,0.0357
26402,0.412,0.368,0.52,2.1e-06,21,0.0485
26403,0.828,0.308,0.182,0.0,16,0.031
26404,0.7909999999999999,0.713,0.217,0.933,14,0.0464
26405,0.713,0.51,0.415,0.0451,18,0.0351
26406,0.933,0.0806,0.0769,0.899,18,0.0364
26407,0.951,0.807,0.133,0.000107,15,0.208
26408,0.917,0.345,0.359,0.915,20,0.0332
26409,0.962,0.541,0.159,0.904,20,0.0376
26410,0.906,0.281,0.221,0.0,18,0.0279
26411,0.8190000000000001,0.564,0.585,0.0,15,0.531
26412,0.936,0.192,0.217,0.0,16,0.0289
26413,0.5429999999999999,0.695,0.397,2.1e-06,17,0.296
26414,0.963,0.634,0.0981,8.55e-06,15,0.4629999999999999
26415,0.795,0.8140000000000001,0.54,0.00057,15,0.0386
26416,0.8079999999999999,0.536,0.18,0.00151,21,0.0444
26417,0.987,0.237,0.244,9.67e-05,18,0.032
26418,0.8340000000000001,0.556,0.691,4.81e-06,16,0.239
26419,0.725,0.8740000000000001,0.49,7.56e-05,16,0.0624
26420,0.95,0.493,0.0165,0.381,18,0.0319
26421,0.498,0.7509999999999999,0.466,0.0024,16,0.0532
26422,0.926,0.631,0.238,0.3379999999999999,21,0.0481
26423,0.991,0.184,0.187,0.00869,18,0.0346
26424,0.93,0.508,0.0721,0.000331,21,0.0387
26425,0.902,0.407,0.235,1e-05,24,0.0436
26426,0.97,0.441,0.2019999999999999,0.0,21,0.0284
26427,0.8029999999999999,0.4639999999999999,0.565,0.0005639999999999,17,0.187
26428,0.7979999999999999,0.775,0.843,3.96e-05,24,0.0524
26429,0.982,0.541,0.0877,5.79e-06,14,0.076
26430,0.8059999999999999,0.8079999999999999,0.247,5.06e-06,17,0.0535
26431,0.952,0.271,0.159,2.860000000000001e-05,16,0.0383
26432,0.747,0.542,0.198,0.0579,17,0.0396
26433,0.8740000000000001,0.618,0.27,0.00157,18,0.0352
26434,0.603,0.511,0.465,0.473,17,0.0414
26435,0.954,0.616,0.165,1.82e-06,15,0.0349
26436,0.952,0.203,0.306,0.000307,18,0.0344
26437,0.833,0.537,0.174,0.0,23,0.0276
26438,0.795,0.58,0.937,0.00134,12,0.0973
26439,0.826,0.174,0.278,0.0,17,0.031
26440,0.599,0.685,0.418,0.857,14,0.0666
26441,0.933,0.3939999999999999,0.0664,0.0,16,0.0293
26442,0.59,0.701,0.244,0.0,18,0.0756
26443,0.897,0.565,0.284,0.1639999999999999,15,0.0351
26444,0.861,0.74,0.318,0.000101,14,0.261
26445,0.745,0.445,0.424,0.0,17,0.0489
26446,0.987,0.4370000000000001,0.0607,0.897,34,0.0427
26447,0.987,0.198,0.226,0.155,25,0.0358
26448,0.0747,0.414,0.441,0.0035,12,0.0763
26449,0.867,0.465,0.353,0.0,14,0.0274
26450,0.918,0.42,0.102,0.0,15,0.027
26451,0.7829999999999999,0.5670000000000001,0.415,0.000525,18,0.063
26452,0.993,0.496,0.0742,0.871,17,0.0512
26453,0.858,0.7190000000000001,0.574,0.000962,13,0.0334
26454,0.6509999999999999,0.441,0.716,0.00938,15,0.0986
26455,0.8740000000000001,0.54,0.457,0.444,18,0.0418
26456,0.928,0.254,0.344,0.931,19,0.0376
26457,0.92,0.45,0.155,0.0,15,0.0294
26458,0.8270000000000001,0.476,0.192,0.0,20,0.0374
26459,0.475,0.632,0.3879999999999999,0.389,12,0.054
26460,0.67,0.915,0.434,6.46e-06,16,0.0438
26461,0.989,0.595,0.111,0.8079999999999999,19,0.0668
26462,0.81,0.4429999999999999,0.54,0.0125,18,0.0588
26463,0.996,0.32,0.228,0.0,11,0.0272
26464,0.48,0.472,0.6940000000000001,0.00583,16,0.0421
26465,0.898,0.418,0.278,0.0,16,0.0392
26466,0.977,0.6829999999999999,0.131,0.0,14,0.639
26467,0.597,0.415,0.5820000000000001,0.0,18,0.0806
26468,0.785,0.628,0.31,6.55e-06,11,0.0365
26469,0.647,0.317,0.344,0.000415,13,0.043
26470,0.993,0.451,0.121,0.0289999999999999,13,0.0827
26471,0.974,0.635,0.198,0.885,17,0.0412
26472,0.993,0.775,0.188,1.13e-05,15,0.875
26473,0.986,0.58,0.122,0.01,14,0.0469
26474,0.905,0.211,0.127,0.0,13,0.0311
26475,0.815,0.637,0.54,4.07e-06,14,0.0459
26476,0.951,0.6759999999999999,0.3,2.03e-06,14,0.0414
26477,0.989,0.602,0.0458,0.00573,13,0.21
26478,0.871,0.83,0.346,0.000182,15,0.126
26479,0.7020000000000001,0.521,0.505,0.00683,16,0.336
26480,0.985,0.679,0.0411,0.0,13,0.216
26481,0.88,0.27,0.3429999999999999,0.0,18,0.0358
26482,0.632,0.557,0.494,0.0,16,0.0348
26483,0.8420000000000001,0.675,0.977,0.615,29,0.0374
26484,0.888,0.612,0.318,5.770000000000001e-05,15,0.09
26485,0.916,0.51,0.147,0.000469,19,0.0338
26486,0.988,0.298,0.363,0.0,10,0.0443
26487,0.903,0.508,0.569,0.195,12,0.0331
26488,0.907,0.433,0.129,0.868,11,0.0416
26489,0.991,0.428,0.0429,0.8029999999999999,14,0.0398
26490,0.8009999999999999,0.509,0.598,0.0016699999999999,14,0.0395
26491,0.782,0.42,0.415,0.00155,14,0.0463
26492,0.8009999999999999,0.539,0.359,0.0,19,0.0327
26493,0.862,0.4970000000000001,0.371,0.8109999999999999,18,0.0501
26494,0.8490000000000001,0.205,0.258,0.295,16,0.0333
26495,0.31,0.7140000000000001,0.7609999999999999,0.0,20,0.0996
26496,0.121,0.561,0.899,0.0,16,0.0427
26497,0.871,0.252,0.203,0.0,17,0.0313
26498,0.953,0.516,0.226,0.24,15,0.1169999999999999
26499,0.82,0.635,0.1369999999999999,0.8029999999999999,17,0.308
26500,0.95,0.6559999999999999,0.41,0.424,17,0.0528
26501,0.809,0.564,0.332,0.0261,18,0.0329
26502,0.967,0.514,0.314,0.948,16,0.0411
26503,0.718,0.504,0.2739999999999999,0.0,11,0.0467
26504,0.991,0.56,0.0622,0.807,17,0.0567
26505,0.515,0.835,0.951,1.14e-06,16,0.146
26506,0.601,0.5479999999999999,0.306,8.77e-06,11,0.0285
26507,0.735,0.353,0.7340000000000001,0.0,13,0.0467
26508,0.986,0.521,0.0753,0.0012699999999999,13,0.0467
26509,0.908,0.351,0.0407,6.67e-06,19,0.0503
26510,0.8109999999999999,0.561,0.375,0.0,19,0.0533
26511,0.953,0.424,0.0482,1.56e-06,13,0.0309
26512,0.31,0.759,0.7559999999999999,0.0,20,0.0479
26513,0.982,0.386,0.0793,0.0028399999999999,12,0.0404
26514,0.818,0.604,0.3339999999999999,0.000153,16,0.0374
26515,0.882,0.6920000000000001,0.3979999999999999,0.0,12,0.036
26516,0.802,0.357,0.185,0.0,14,0.0309
26517,0.542,0.13,0.547,0.00301,12,0.037
26518,0.982,0.64,0.423,0.7390000000000001,15,0.0416
26519,0.938,0.64,0.249,0.358,14,0.0434
26520,0.981,0.416,0.107,0.00405,16,0.0415
26521,0.8320000000000001,0.5670000000000001,0.3389999999999999,1.07e-06,18,0.0337
26522,0.853,0.207,0.184,0.0,15,0.0327
26523,0.9,0.636,0.578,0.000266,10,0.129
26524,0.975,0.345,0.0739,0.0,16,0.0386
26525,0.991,0.247,0.337,0.00716,9,0.0301
26526,0.4479999999999999,0.467,0.531,0.0,27,0.0387
26527,0.971,0.384,0.155,0.0024,32,0.0395
26528,0.805,0.655,0.314,0.213,32,0.0319
26529,0.662,0.685,0.258,0.0,27,0.0291
26530,0.526,0.779,0.225,0.6920000000000001,32,0.0444
26531,0.916,0.152,0.208,0.000113,34,0.0354
26532,0.7809999999999999,0.591,0.143,8.59e-06,31,0.0458
26533,0.506,0.632,0.2,0.0,31,0.0466
26534,0.843,0.6,0.27,0.0,26,0.0825
26535,0.728,0.56,0.1639999999999999,0.0,28,0.0325
26536,0.6970000000000001,0.628,0.79,0.0,34,0.0619
26537,0.944,0.5670000000000001,0.146,0.858,25,0.0628
26538,0.262,0.449,0.55,3.48e-05,30,0.0888
26539,0.87,0.655,0.0594,0.8640000000000001,25,0.0651
26540,0.618,0.502,0.241,0.0,26,0.0386
26541,0.757,0.278,0.25,0.0036299999999999,31,0.0312
26542,0.944,0.295,0.1119999999999999,0.00627,30,0.0379
26543,0.958,0.231,0.147,0.000619,33,0.035
26544,0.843,0.475,0.483,0.1119999999999999,33,0.0337
26545,0.867,0.588,0.201,0.0,32,0.0443
26546,0.8059999999999999,0.3879999999999999,0.546,0.000707,30,0.0373
26547,0.679,0.4370000000000001,0.235,0.0,31,0.0373
26548,0.872,0.677,0.6,5.78e-05,27,0.0738
26549,0.906,0.594,0.4,0.596,30,0.0793
26550,0.601,0.286,0.145,1.3e-05,32,0.0358
26551,0.938,0.0938,0.2289999999999999,0.738,26,0.042
26552,0.873,0.551,0.314,0.0,26,0.141
26553,0.893,0.3389999999999999,0.1169999999999999,0.211,29,0.0328
26554,0.8640000000000001,0.607,0.397,0.0,27,0.352
26555,0.389,0.7020000000000001,0.585,0.2769999999999999,30,0.0966
26556,0.713,0.4639999999999999,0.273,1.42e-05,24,0.0655
26557,0.826,0.578,0.221,0.0314,28,0.0358
26558,0.7759999999999999,0.669,0.648,3.67e-05,32,0.0447
26559,0.79,0.6970000000000001,0.414,0.0,25,0.051
26560,0.759,0.57,0.308,0.0,28,0.0823
26561,0.632,0.813,0.0978,0.0,30,0.0678
26562,0.953,0.316,0.151,0.0,31,0.039
26563,0.682,0.42,0.247,0.0,29,0.0335
26564,0.706,0.853,0.6759999999999999,0.0,30,0.281
26565,0.8690000000000001,0.42,0.3779999999999999,2.67e-05,26,0.214
26566,0.7240000000000001,0.5539999999999999,0.433,0.728,29,0.0608
26567,0.94,0.294,0.185,3.5000000000000016e-06,31,0.0301
26568,0.807,0.603,0.51,0.0,25,0.0462
26569,0.926,0.622,0.26,0.0589,35,0.0652
26570,0.855,0.557,0.472,0.0171,24,0.032
26571,0.77,0.498,0.1939999999999999,0.0,28,0.0652
26572,0.916,0.172,0.175,0.00502,26,0.0323
26573,0.847,0.4270000000000001,0.265,0.0,32,0.03
26574,0.503,0.534,0.291,0.275,25,0.0324
26575,0.5529999999999999,0.6,0.419,0.0,29,0.0689
26576,0.381,0.496,0.491,0.00782,30,0.0291
26577,0.621,0.687,0.4589999999999999,2.87e-05,25,0.0687
26578,0.922,0.565,0.435,1.07e-06,25,0.0635
26579,0.952,0.266,0.501,0.0,28,0.0318
26580,0.933,0.435,0.106,0.0,30,0.0346
26581,0.645,0.647,0.5820000000000001,0.0,25,0.0308
26582,0.992,0.5710000000000001,0.0601,0.941,28,0.0412
26583,0.52,0.653,0.578,0.0,25,0.0974
26584,0.332,0.532,0.5379999999999999,0.0004769999999999,36,0.0496
26585,0.858,0.502,0.451,1.19e-06,25,0.305
26586,0.974,0.452,0.2019999999999999,3.2e-05,29,0.0347
26587,0.638,0.513,0.1159999999999999,0.0,27,0.0768
26588,0.86,0.568,0.602,0.0165,22,0.0534
26589,0.955,0.385,0.0567,0.00119,28,0.0317
26590,0.7390000000000001,0.726,0.347,2.46e-05,28,0.1889999999999999
26591,0.934,0.611,0.0743,1.09e-06,29,0.0766
26592,0.7909999999999999,0.586,0.0652,0.0,30,0.0389
26593,0.946,0.6890000000000001,0.156,0.168,32,0.0423
26594,0.848,0.491,0.22,0.0,28,0.0326
26595,0.687,0.763,0.366,0.00288,31,0.0568
26596,0.985,0.3879999999999999,0.313,0.0,23,0.0353
26597,0.8540000000000001,0.286,0.429,0.0,28,0.037
26598,0.773,0.441,0.449,0.000294,29,0.0599
26599,0.846,0.59,0.397,0.254,21,0.0375
26600,0.3379999999999999,0.612,0.257,0.0,23,0.0536
26601,0.888,0.544,0.276,0.0489,28,0.177
26602,0.946,0.39,0.1369999999999999,0.00359,28,0.0332
26603,0.76,0.604,0.66,0.0,22,0.0572
26604,0.994,0.315,0.0814,0.92,39,0.0385
26605,0.967,0.5,0.0613,0.0,25,0.0363
26606,0.991,0.321,0.154,5.03e-05,23,0.042
26607,0.934,0.1889999999999999,0.469,0.8340000000000001,24,0.0332
26608,0.984,0.56,0.249,4.99e-06,30,0.0668
26609,0.959,0.286,0.214,5.94e-05,29,0.0327
26610,0.748,0.601,0.285,0.0,27,0.0668
26611,0.885,0.625,0.15,0.0,26,0.0635
26612,0.7020000000000001,0.457,0.226,0.0118,28,0.0543
26613,0.905,0.305,0.149,0.0,26,0.0325
26614,0.7020000000000001,0.7120000000000001,0.762,0.0,25,0.0389
26615,0.994,0.377,0.203,1.8e-06,23,0.0322
26616,0.648,0.431,0.143,0.0,29,0.0517
26617,0.97,0.375,0.145,0.0,28,0.0487
26618,0.7020000000000001,0.612,0.1689999999999999,0.0,28,0.0372
26619,0.974,0.444,0.0823,0.945,25,0.0416
26620,0.933,0.542,0.222,0.00016,23,0.0431
26621,0.721,0.491,0.624,0.0,28,0.0327
26622,0.892,0.545,0.345,0.0,27,0.0512
26623,0.979,0.552,0.102,0.32,28,0.042
26624,0.511,0.455,0.23,0.0006889999999999,20,0.0393
26625,0.804,0.351,0.114,0.0,29,0.0335
26626,0.867,0.284,0.212,0.0559,26,0.04
26627,0.6459999999999999,0.677,0.286,4.01e-06,30,0.0429
26628,0.845,0.7140000000000001,0.413,0.0,28,0.256
26629,0.865,0.532,0.129,0.0,26,0.0364
26630,0.92,0.307,0.0705,8.23e-05,30,0.0354
26631,0.552,0.6609999999999999,0.371,2.45e-05,23,0.0258
26632,0.991,0.345,0.158,1.11e-06,23,0.0558
26633,0.904,0.143,0.17,0.000726,25,0.0329
26634,0.862,0.6970000000000001,0.134,0.937,29,0.0545
26635,0.556,0.531,0.2339999999999999,0.0019199999999999,25,0.0565
26636,0.969,0.215,0.0884,0.691,26,0.0537
26637,0.928,0.76,0.0455,0.0166,27,0.165
26638,0.978,0.4379999999999999,0.161,0.862,25,0.0332
26639,0.956,0.3379999999999999,0.046,3.47e-06,25,0.0363
26640,0.511,0.6629999999999999,0.316,0.0,29,0.0386
26641,0.898,0.5770000000000001,0.441,1.82e-06,22,0.297
26642,0.8,0.337,0.125,1.66e-06,28,0.0374
26643,0.861,0.547,0.207,0.0,27,0.0716
26644,0.778,0.3,0.374,0.0,22,0.0347
26645,0.932,0.364,0.4970000000000001,0.00255,20,0.0525
26646,0.938,0.638,0.181,0.0035299999999999,25,0.0628
26647,0.813,0.64,0.384,0.000275,21,0.0579999999999999
26648,0.944,0.254,0.0249,2.5e-06,27,0.045
26649,0.945,0.3379999999999999,0.154,0.00434,25,0.0434
26650,0.99,0.514,0.0702,0.7170000000000001,25,0.0468
26651,0.894,0.609,0.4970000000000001,2.48e-05,22,0.305
26652,0.941,0.633,0.373,0.0,26,0.3379999999999999
26653,0.976,0.422,0.153,2.72e-06,23,0.0558
26654,0.9,0.67,0.374,0.0002189999999999,28,0.0409999999999999
26655,0.645,0.43,0.174,0.0034799999999999,25,0.1
26656,0.963,0.316,0.0719,0.0001899999999999,24,0.0346
26657,0.932,0.451,0.171,0.0,25,0.0411
26658,0.616,0.5539999999999999,0.55,0.0,23,0.0375
26659,0.843,0.401,0.231,0.0,29,0.031
26660,0.921,0.301,0.26,1.65e-06,24,0.0338
26661,0.912,0.252,0.2319999999999999,0.0,25,0.0404
26662,0.7879999999999999,0.615,0.353,0.0,26,0.0442
26663,0.863,0.66,0.304,0.6609999999999999,25,0.0421
26664,0.6679999999999999,0.685,0.395,0.0,21,0.036
26665,0.974,0.6859999999999999,0.257,0.92,23,0.0423
26666,0.498,0.8190000000000001,0.603,0.0,19,0.0408
26667,0.713,0.626,0.408,0.0,26,0.163
26668,0.938,0.223,0.293,0.903,27,0.0335
26669,0.6809999999999999,0.603,0.268,0.0,28,0.0446
26670,0.643,0.631,0.233,0.0,26,0.0461
26671,0.8740000000000001,0.306,0.179,4.88e-05,24,0.0335
26672,0.856,0.2019999999999999,0.0607,0.887,27,0.0396
26673,0.831,0.3829999999999999,0.484,0.0,21,0.0299
26674,0.935,0.539,0.151,0.0,26,0.0387
26675,0.774,0.222,0.162,0.000129,27,0.0364
26676,0.7829999999999999,0.727,0.643,8.08e-05,27,0.0404
26677,0.843,0.326,0.447,0.954,22,0.0364
26678,0.657,0.685,0.5660000000000001,1.66e-06,25,0.107
26679,0.659,0.371,0.184,0.0,26,0.0443
26680,0.928,0.574,0.1989999999999999,0.0,20,0.0368
26681,0.94,0.498,0.2689999999999999,1.3699999999999998e-05,22,0.0347
26682,0.943,0.267,0.1689999999999999,0.8909999999999999,19,0.0388
26683,0.941,0.7170000000000001,0.143,1.24e-05,26,0.315
26684,0.737,0.528,0.475,0.264,24,0.0585
26685,0.946,0.482,0.2319999999999999,0.911,19,0.0482
26686,0.5720000000000001,0.6579999999999999,0.494,0.0101,27,0.0515
26687,0.924,0.297,0.2339999999999999,0.0,23,0.0325
26688,0.942,0.259,0.166,1.11e-05,26,0.0323
26689,0.6779999999999999,0.507,0.366,0.000364,23,0.0352
26690,0.925,0.409,0.0349,0.019,25,0.0393
26691,0.992,0.242,0.3,0.872,24,0.0452
26692,0.762,0.765,0.569,0.0,26,0.0486
26693,0.95,0.6779999999999999,0.337,0.0,20,0.0464
26694,0.969,0.499,0.422,0.959,21,0.0657
26695,0.3929999999999999,0.66,0.852,0.0,21,0.0636
26696,0.7879999999999999,0.645,0.236,0.000104,22,0.0352
26697,0.957,0.531,0.1889999999999999,0.000414,25,0.0343
26698,0.919,0.3929999999999999,0.0619,2.11e-06,27,0.0337
26699,0.944,0.147,0.376,0.855,18,0.0372
26700,0.7829999999999999,0.528,0.326,0.0008039999999999,24,0.033
26701,0.812,0.445,0.259,0.0,28,0.0339
26702,0.512,0.395,0.267,0.0,26,0.0605
26703,0.836,0.257,0.264,0.928,18,0.035
26704,0.979,0.426,0.129,0.908,20,0.0433
26705,0.875,0.408,0.374,0.000414,19,0.0264
26706,0.918,0.143,0.208,0.301,18,0.0366
26707,0.85,0.499,0.144,3.950000000000001e-05,22,0.0288
26708,0.72,0.4529999999999999,0.309,0.00104,20,0.0261
26709,0.979,0.0882,0.233,0.953,19,0.0411
26710,0.645,0.4679999999999999,0.434,0.171,23,0.0264
26711,0.417,0.659,0.4379999999999999,0.0509,19,0.0292
26712,0.207,0.595,0.217,4.03e-05,21,0.0413
26713,0.911,0.406,0.25,0.000936,22,0.0377
26714,0.875,0.4320000000000001,0.175,0.000108,18,0.1889999999999999
26715,0.944,0.447,0.364,0.91,20,0.0551
26716,0.7040000000000001,0.647,0.537,0.0,26,0.0297
26717,0.943,0.126,0.1969999999999999,0.359,18,0.0409999999999999
26718,0.8390000000000001,0.1969999999999999,0.272,0.629,18,0.0384
26719,0.986,0.357,0.0915,0.000145,25,0.0385
26720,0.736,0.478,0.636,0.0,21,0.0331
26721,0.909,0.215,0.231,0.0,26,0.0304
26722,0.99,0.218,0.386,0.8759999999999999,24,0.0405
26723,0.58,0.5479999999999999,0.321,0.465,22,0.0428
26724,0.962,0.135,0.253,0.711,18,0.045
26725,0.809,0.484,0.42,0.0,19,0.0453
26726,0.815,0.552,0.524,0.0,37,0.119
26727,0.893,0.477,0.271,0.00359,32,0.0453
26728,0.986,0.536,0.0989,5.89e-05,35,0.0436
26729,0.962,0.569,0.1369999999999999,0.921,33,0.0409
26730,0.483,0.644,0.265,0.0,32,0.0304
26731,0.975,0.5,0.122,0.0627,41,0.0412
26732,0.8370000000000001,0.366,0.317,0.0,36,0.0398
26733,0.809,0.591,0.3879999999999999,6.49e-05,33,0.0381
26734,0.905,0.445,0.0705,0.0,37,0.053
26735,0.3670000000000001,0.395,0.608,0.000104,37,0.079
26736,0.992,0.444,0.0762,0.927,29,0.0516
26737,0.917,0.595,0.0937,0.0,35,0.0391
26738,0.555,0.716,0.718,2.61e-05,39,0.0473
26739,0.955,0.737,0.386,0.0104,33,0.0854
26740,0.5489999999999999,0.5479999999999999,0.344,0.0152,28,0.0363
26741,0.868,0.491,0.273,0.292,34,0.0406
26742,0.596,0.5660000000000001,0.374,0.0102,35,0.0507
26743,0.86,0.344,0.351,0.00268,31,0.05
26744,0.51,0.4429999999999999,0.33,0.0,35,0.171
26745,0.797,0.629,0.513,0.0,29,0.0307
26746,0.907,0.584,0.11,2.81e-06,36,0.0376
26747,0.884,0.675,0.2,0.843,31,0.0442
26748,0.5379999999999999,0.375,0.261,9.74e-05,33,0.0383
26749,0.918,0.609,0.632,4.09e-05,34,0.0428
26750,0.262,0.259,0.843,0.964,28,0.0322
26751,0.85,0.539,0.415,0.0494,30,0.0361
26752,0.877,0.431,0.25,0.8440000000000001,33,0.0308
26753,0.6859999999999999,0.532,0.652,0.0,35,0.0319
26754,0.974,0.63,0.136,0.919,31,0.0514
26755,0.967,0.359,0.055,1.47e-05,33,0.0362
26756,0.535,0.57,0.322,0.561,27,0.0493
26757,0.679,0.725,0.392,1.5399999999999998e-05,31,0.0869
26758,0.5429999999999999,0.494,0.461,8.82e-05,27,0.0367
26759,0.991,0.583,0.0205,0.911,34,0.0649
26760,0.851,0.546,0.281,0.0,35,0.0282
26761,0.861,0.613,0.291,1.16e-05,26,0.0289999999999999
26762,0.75,0.7979999999999999,0.266,0.00364,36,0.0471
26763,0.825,0.627,0.245,0.00171,34,0.0339
26764,0.85,0.506,0.271,5.33e-06,26,0.0309
26765,0.954,0.624,0.174,0.0413,31,0.0497
26766,0.992,0.351,0.084,0.0694,33,0.0354
26767,0.98,0.727,0.0694,0.915,27,0.0638
26768,0.8759999999999999,0.6940000000000001,0.264,0.936,32,0.0413
26769,0.621,0.467,0.261,0.0,34,0.0436
26770,0.931,0.34,0.452,0.0745,33,0.0305
26771,0.968,0.706,0.153,0.001,33,0.044
26772,0.956,0.514,0.273,0.0,31,0.0376
26773,0.77,0.206,0.265,0.00172,31,0.0317
26774,0.624,0.61,0.7,0.0,35,0.0422
26775,0.272,0.5760000000000001,0.296,0.462,31,0.0387
26776,0.872,0.456,0.213,0.0,33,0.0551
26777,0.863,0.561,0.3329999999999999,2.77e-05,32,0.142
26778,0.983,0.584,0.0337,0.934,31,0.0672
26779,0.774,0.523,0.4270000000000001,0.0,34,0.0766
26780,0.6609999999999999,0.4379999999999999,0.467,5.31e-06,34,0.0291
26781,0.96,0.451,0.075,1.21e-06,33,0.0369
26782,0.847,0.6990000000000001,0.362,0.0,26,0.0448
26783,0.657,0.5670000000000001,0.379,0.0,33,0.11
26784,0.8270000000000001,0.595,0.273,0.0,26,0.038
26785,0.922,0.6920000000000001,0.103,0.00848,28,0.0345
26786,0.848,0.564,0.2269999999999999,0.0,32,0.0386
26787,0.908,0.365,0.158,0.0,27,0.0426
26788,0.912,0.142,0.2739999999999999,0.0159,30,0.0402
26789,0.903,0.602,0.152,0.1689999999999999,32,0.0823
26790,0.721,0.423,0.27,0.0,39,0.0263
26791,0.802,0.435,0.17,0.000125,31,0.0713
26792,0.957,0.223,0.0594,0.000648,33,0.043
26793,0.715,0.359,0.181,9.17e-05,31,0.04
26794,0.466,0.624,0.457,0.0,31,0.0325
26795,0.706,0.583,0.25,0.0,34,0.0593
26796,0.787,0.501,0.643,0.0251,31,0.0473
26797,0.967,0.638,0.161,0.7090000000000001,30,0.0477
26798,0.831,0.753,0.291,1.56e-05,29,0.0405
26799,0.953,0.304,0.0932,0.0006,32,0.0364
26800,0.3879999999999999,0.664,0.422,0.000107,33,0.0552
26801,0.74,0.825,0.32,0.0,30,0.0654
26802,0.754,0.747,0.595,0.0,34,0.157
26803,0.624,0.534,0.376,3.97e-05,32,0.109
